Dataset,GT,Probability,P1,P2,Run
50,0,0.38632753,46,39,12
50,0,0.33352208,50,18,12
50,0,0.29609853,50,31,12
50,0,0.3226708,54,9,12
50,0,0.29848823,54,17,12
50,0,0.29002982,60,18,12
50,0,0.32893026,62,9,12
50,0,0.42677325,63,39,12
50,0,0.32325077,64,42,12
50,0,0.39708146,69,9,12
50,0,0.45436642,69,40,12
50,0,0.33885297,71,9,12
50,0,0.33299688,74,18,12
50,0,0.31699413,74,26,12
50,0,0.297741,74,31,12
50,0,0.38109598,76,18,12
50,0,0.37294972,76,24,12
50,0,0.37771016,76,30,12
50,0,0.52100563,76,97,12
50,0,0.31214163,91,9,12
50,0,0.32570013,97,9,12
50,0,0.55611634,97,76,12
50,0,0.31971782,98,18,12
50,0,0.30358338,98,24,12
50,0,0.3059016,98,26,12
50,0,0.32018125,98,30,12
50,0,0.28818378,98,32,12
50,0,0.2952178,98,33,12
50,0,0.28610182,7,18,13
50,1,0.64572537,9,12,13
50,1,0.53317094,9,17,13
50,0,0.55532265,9,18,13
50,1,0.7512873,9,23,13
50,1,0.63170505,9,40,13
50,1,0.6361603,9,54,13
50,1,0.6664874,9,62,13
50,1,0.651544,9,69,13
50,1,0.7212283,9,71,13
50,1,0.71501136,9,91,13
50,1,0.69771904,9,97,13
50,0,0.34235936,12,9,13
50,0,0.2947831,12,17,13
50,0,0.37683386,17,9,13
50,0,0.43969113,17,12,13
50,0,0.35465395,17,18,13
50,0,0.43086436,17,54,13
50,1,0.8067997,18,7,13
50,0,0.6704756,18,9,13
50,0,0.6228536,18,17,13
50,1,0.84654427,18,20,13
50,1,0.84122735,18,22,13
50,1,0.623238,18,24,13
50,1,0.5922473,18,25,13
50,1,0.6231893,18,26,13
50,1,0.631115,18,30,13
50,1,0.5916158,18,31,13
50,1,0.5957943,18,32,13
50,1,0.59410095,18,33,13
50,1,0.6849152,18,39,13
50,1,0.64468324,18,42,13
50,1,0.61584383,18,46,13
50,1,0.832792,18,50,13
50,1,0.83077765,18,60,13
50,1,0.6552421,18,74,13
50,1,0.8315861,18,76,13
50,1,0.655548,18,98,13
50,0,0.26681358,20,18,13
50,0,0.2905131,22,18,13
50,0,0.287835,23,9,13
50,0,0.36717826,24,18,13
50,0,0.3129277,24,25,13
50,0,0.3440045,24,26,13
50,0,0.34700316,24,30,13
50,0,0.32074022,24,31,13
50,0,0.31640524,24,33,13
50,0,0.367316,24,42,13
50,0,0.60726345,24,76,13
50,0,0.37532452,24,98,13
50,0,0.32250458,25,18,13
50,0,0.30263862,25,24,13
50,0,0.30638063,25,26,13
50,0,0.31188878,25,30,13
50,0,0.2797892,25,33,13
50,0,0.32383877,25,42,13
50,0,0.34209985,26,18,13
50,0,0.31690973,26,24,13
50,0,0.29124865,26,25,13
50,0,0.32379192,26,30,13
50,0,0.28745472,26,31,13
50,0,0.2920019,26,32,13
50,0,0.29262444,26,33,13
50,0,0.3399741,26,42,13
50,0,0.34883702,26,74,13
50,0,0.35530385,26,98,13
50,0,0.37290627,30,18,13
50,0,0.3457756,30,24,13
50,0,0.3194019,30,25,13
50,0,0.35234663,30,26,13
50,0,0.31868303,30,31,13
50,0,0.32066646,30,33,13
50,0,0.33936957,30,46,13
50,0,0.61042416,30,76,13
50,0,0.3842119,30,98,13
50,0,0.4142758,31,18,13
50,0,0.38761002,31,24,13
50,0,0.39381626,31,26,13
50,0,0.40427253,31,30,13
50,0,0.36362025,31,33,13
50,0,0.454902,31,39,13
50,0,0.41462886,31,42,13
50,0,0.65725476,31,50,13
50,0,0.42007074,31,74,13
50,0,0.33676368,32,18,13
50,0,0.31097096,32,26,13
50,0,0.29467183,32,33,13
50,0,0.33711317,32,42,13
50,0,0.31004477,32,46,13
50,0,0.34392938,32,98,13
50,0,0.3361871,33,18,13
50,0,0.31235528,33,24,13
50,0,0.28532526,33,25,13
50,0,0.31639546,33,26,13
50,0,0.31985852,33,30,13
50,0,0.28417286,33,31,13
50,0,0.28980556,33,32,13
50,0,0.3749751,33,39,13
50,0,0.33900514,33,42,13
50,0,0.34606928,33,98,13
50,0,0.68954724,39,18,13
50,0,0.64023507,39,31,13
50,0,0.63982683,39,33,13
50,0,0.6938041,39,42,13
50,0,0.66189766,39,46,13
50,0,0.9238339,39,63,13
50,0,0.44389415,40,9,13
50,0,0.51399004,40,69,13
50,0,0.65923756,42,18,13
50,0,0.631485,42,24,13
50,0,0.5984804,42,25,13
50,0,0.63788146,42,26,13
50,0,0.6037966,42,31,13
50,0,0.6083311,42,32,13
50,0,0.60526913,42,33,13
50,0,0.6956799,42,39,13
50,0,0.8602647,42,64,13
50,0,0.30732748,46,18,13
50,0,0.29057083,46,30,13
50,0,0.26414064,46,32,13
50,0,0.3460243,46,39,13
50,0,0.32425484,50,18,13
50,0,0.27089393,50,31,13
50,0,0.32971138,54,9,13
50,0,0.2926631,54,17,13
50,0,0.3004206,60,18,13
50,0,0.34066847,62,9,13
50,0,0.37029997,63,39,13
50,0,0.3102231,64,42,13
50,0,0.41273397,69,9,13
50,0,0.4617123,69,40,13
50,0,0.35180762,71,9,13
50,0,0.33970627,74,18,13
50,0,0.3095242,74,26,13
50,0,0.28561962,74,31,13
50,0,0.40115654,76,18,13
50,0,0.37557593,76,24,13
50,0,0.38426995,76,30,13
50,0,0.55758166,76,97,13
50,0,0.30132928,91,9,13
50,0,0.32766217,97,9,13
50,0,0.53622586,97,76,13
50,0,0.3303296,98,18,13
50,0,0.30183,98,24,13
50,0,0.30696172,98,26,13
50,0,0.31428307,98,30,13
50,0,0.28034768,98,32,13
50,0,0.28105307,98,33,13
50,0,0.3026926,7,18,14
50,1,0.6427052,9,12,14
50,1,0.5241223,9,17,14
50,0,0.55089533,9,18,14
50,1,0.72731423,9,23,14
50,1,0.6537549,9,40,14
50,1,0.63551456,9,54,14
50,1,0.6722884,9,62,14
50,1,0.6462858,9,69,14
50,1,0.73960584,9,71,14
50,1,0.7354335,9,91,14
50,1,0.7118755,9,97,14
50,0,0.3209169,12,9,14
50,0,0.28727335,12,17,14
50,0,0.38327545,17,9,14
50,0,0.46270838,17,12,14
50,0,0.37351975,17,18,14
50,0,0.45561114,17,54,14
50,1,0.8467969,18,7,14
50,0,0.6863391,18,9,14
50,0,0.648194,18,17,14
50,1,0.8647638,18,20,14
50,1,0.86873484,18,22,14
50,1,0.6489451,18,24,14
50,1,0.6158878,18,25,14
50,1,0.64872444,18,26,14
50,1,0.6639513,18,30,14
50,1,0.6647419,18,31,14
50,1,0.6326335,18,32,14
50,1,0.6216927,18,33,14
50,1,0.6844845,18,39,14
50,1,0.6691773,18,42,14
50,1,0.6242885,18,46,14
50,1,0.83733034,18,50,14
50,1,0.8496406,18,60,14
50,1,0.66640174,18,74,14
50,1,0.84475535,18,76,14
50,1,0.6668444,18,98,14
50,0,0.27030236,20,18,14
50,0,0.30010247,22,18,14
50,0,0.27158135,23,9,14
50,0,0.34794852,24,18,14
50,0,0.2881233,24,25,14
50,0,0.31816635,24,26,14
50,0,0.33498073,24,30,14
50,0,0.33430097,24,31,14
50,0,0.2897126,24,33,14
50,0,0.34055772,24,42,14
50,0,0.5824254,24,76,14
50,0,0.33286014,24,98,14
50,0,0.3141212,25,18,14
50,0,0.30288702,25,24,14
50,0,0.2918704,25,26,14
50,0,0.307098,25,30,14
50,0,0.27022612,25,33,14
50,0,0.31588155,25,42,14
50,0,0.33868846,26,18,14
50,0,0.31722876,26,24,14
50,0,0.27540794,26,25,14
50,0,0.32410523,26,30,14
50,0,0.32681632,26,31,14
50,0,0.29501006,26,32,14
50,0,0.28647473,26,33,14
50,0,0.33435732,26,42,14
50,0,0.33343926,26,74,14
50,0,0.33201396,26,98,14
50,0,0.37866583,30,18,14
50,0,0.3573751,30,24,14
50,0,0.31819838,30,25,14
50,0,0.34613398,30,26,14
50,0,0.3722687,30,31,14
50,0,0.32888824,30,33,14
50,0,0.33122164,30,46,14
50,0,0.6175412,30,76,14
50,0,0.3753311,30,98,14
50,0,0.37611666,31,18,14
50,0,0.35309872,31,24,14
50,0,0.35091925,31,26,14
50,0,0.36998782,31,30,14
50,0,0.323974,31,33,14
50,0,0.38870248,31,39,14
50,0,0.36679703,31,42,14
50,0,0.59999734,31,50,14
50,0,0.3732426,31,74,14
50,0,0.3425658,32,18,14
50,0,0.30991185,32,26,14
50,0,0.29114708,32,33,14
50,0,0.3360465,32,42,14
50,0,0.29476923,32,46,14
50,0,0.33376312,32,98,14
50,0,0.32746997,33,18,14
50,0,0.30820698,33,24,14
50,0,0.27638245,33,25,14
50,0,0.30405274,33,26,14
50,0,0.3173308,33,30,14
50,0,0.31284413,33,31,14
50,0,0.291553,33,32,14
50,0,0.33628514,33,39,14
50,0,0.322631,33,42,14
50,0,0.3164413,33,98,14
50,0,0.6937819,39,18,14
50,0,0.6831076,39,31,14
50,0,0.6414256,39,33,14
50,0,0.68430054,39,42,14
50,0,0.64170253,39,46,14
50,0,0.9294252,39,63,14
50,0,0.41948995,40,9,14
50,0,0.50763863,40,69,14
50,0,0.68125737,42,18,14
50,0,0.6639903,42,24,14
50,0,0.62386024,42,25,14
50,0,0.6547681,42,26,14
50,0,0.6737201,42,31,14
50,0,0.64163995,42,32,14
50,0,0.62942344,42,33,14
50,0,0.6981204,42,39,14
50,0,0.8875555,42,64,14
50,0,0.31692252,46,18,14
50,0,0.30236536,46,30,14
50,0,0.27407834,46,32,14
50,0,0.32200912,46,39,14
50,0,0.31712344,50,18,14
50,0,0.31004003,50,31,14
50,0,0.34249574,54,9,14
50,0,0.31166843,54,17,14
50,0,0.31557003,60,18,14
50,0,0.3139151,62,9,14
50,0,0.30259562,63,39,14
50,0,0.28995016,64,42,14
50,0,0.40730205,69,9,14
50,0,0.50759,69,40,14
50,0,0.32509235,71,9,14
50,0,0.33027285,74,18,14
50,0,0.30695048,74,26,14
50,0,0.31834504,74,31,14
50,0,0.4088312,76,18,14
50,0,0.3863391,76,24,14
50,0,0.39649013,76,30,14
50,0,0.5793217,76,97,14
50,0,0.3025812,91,9,14
50,0,0.28355375,97,9,14
50,0,0.5039622,97,76,14
50,0,0.3346398,98,18,14
50,0,0.3162988,98,24,14
50,0,0.30872032,98,26,14
50,0,0.33069602,98,30,14
50,0,0.29275113,98,32,14
50,0,0.28487533,98,33,14
50,0,0.31382143,7,18,15
50,1,0.6736001,9,12,15
50,1,0.53809714,9,17,15
50,0,0.57223177,9,18,15
50,1,0.74644345,9,23,15
50,1,0.68264806,9,40,15
50,1,0.6143051,9,54,15
50,1,0.6939632,9,62,15
50,1,0.66095144,9,69,15
50,1,0.75290626,9,71,15
50,1,0.75813925,9,91,15
50,1,0.7511015,9,97,15
50,0,0.31658924,12,9,15
50,0,0.29851604,12,17,15
50,0,0.37899795,17,9,15
50,0,0.48627558,17,12,15
50,0,0.39279994,17,18,15
50,0,0.42589003,17,54,15
50,1,0.8688084,18,7,15
50,0,0.69028044,18,9,15
50,0,0.6758014,18,17,15
50,1,0.8792651,18,20,15
50,1,0.88042784,18,22,15
50,1,0.6607935,18,24,15
50,1,0.6462883,18,25,15
50,1,0.682188,18,26,15
50,1,0.6918832,18,30,15
50,1,0.6690776,18,31,15
50,1,0.65489703,18,32,15
50,1,0.6564546,18,33,15
50,1,0.7019526,18,39,15
50,1,0.6735705,18,42,15
50,1,0.6391899,18,46,15
50,1,0.8501628,18,50,15
50,1,0.8598456,18,60,15
50,1,0.67416954,18,74,15
50,1,0.8470199,18,76,15
50,1,0.69490737,18,98,15
50,0,0.27367333,20,18,15
50,0,0.28798002,22,18,15
50,0,0.27205577,23,9,15
50,0,0.35409608,24,18,15
50,0,0.29566044,24,25,15
50,0,0.32715273,24,26,15
50,0,0.338075,24,30,15
50,0,0.31001857,24,31,15
50,0,0.30583462,24,33,15
50,0,0.31657696,24,42,15
50,0,0.5586308,24,76,15
50,0,0.3402703,24,98,15
50,0,0.31986183,25,18,15
50,0,0.27697575,25,24,15
50,0,0.30238223,25,26,15
50,0,0.30759928,25,30,15
50,0,0.27349353,25,33,15
50,0,0.28619096,25,42,15
50,0,0.32335135,26,18,15
50,0,0.283805,26,24,15
50,0,0.26921868,26,25,15
50,0,0.30531132,26,30,15
50,0,0.2821687,26,31,15
50,0,0.2708449,26,32,15
50,0,0.27661464,26,33,15
50,0,0.29267102,26,42,15
50,0,0.28767774,26,74,15
50,0,0.3114379,26,98,15
50,0,0.38117063,30,18,15
50,0,0.33785117,30,24,15
50,0,0.32426313,30,25,15
50,0,0.354504,30,26,15
50,0,0.33725458,30,31,15
50,0,0.33303118,30,33,15
50,0,0.31229535,30,46,15
50,0,0.5882264,30,76,15
50,0,0.3693177,30,98,15
50,0,0.38157,31,18,15
50,0,0.3298025,31,24,15
50,0,0.35603827,31,26,15
50,0,0.36388344,31,30,15
50,0,0.32779104,31,33,15
50,0,0.37968412,31,39,15
50,0,0.34280807,31,42,15
50,0,0.59406155,31,50,15
50,0,0.34306774,31,74,15
50,0,0.3417074,32,18,15
50,0,0.31627384,32,26,15
50,0,0.29566538,32,33,15
50,0,0.30885375,32,42,15
50,0,0.27723017,32,46,15
50,0,0.3290225,32,98,15
50,0,0.32961166,33,18,15
50,0,0.28887582,33,24,15
50,0,0.27495825,33,25,15
50,0,0.30005255,33,26,15
50,0,0.31814137,33,30,15
50,0,0.28376183,33,31,15
50,0,0.2772678,33,32,15
50,0,0.32090566,33,39,15
50,0,0.29951108,33,42,15
50,0,0.32337376,33,98,15
50,0,0.71896756,39,18,15
50,0,0.67513174,39,31,15
50,0,0.67423654,39,33,15
50,0,0.6850591,39,42,15
50,0,0.65106326,39,46,15
50,0,0.9350453,39,63,15
50,0,0.40161672,40,9,15
50,0,0.5112055,40,69,15
50,0,0.6924833,42,18,15
50,0,0.64995056,42,24,15
50,0,0.6376373,42,25,15
50,0,0.67233145,42,26,15
50,0,0.65297866,42,31,15
50,0,0.6401058,42,32,15
50,0,0.64971256,42,33,15
50,0,0.6921708,42,39,15
50,0,0.8921821,42,64,15
50,0,0.34436408,46,18,15
50,0,0.33718163,46,30,15
50,0,0.28972274,46,32,15
50,0,0.34732428,46,39,15
50,0,0.32779703,50,18,15
50,0,0.29120123,50,31,15
50,0,0.32838848,54,9,15
50,0,0.30179477,54,17,15
50,0,0.3064004,60,18,15
50,0,0.3265523,62,9,15
50,0,0.32427612,63,39,15
50,0,0.2795059,64,42,15
50,0,0.3990894,69,9,15
50,0,0.5172373,69,40,15
50,0,0.29793155,71,9,15
50,0,0.329768,74,18,15
50,0,0.30919987,74,26,15
50,0,0.28864983,74,31,15
50,0,0.44492495,76,18,15
50,0,0.3980438,76,24,15
50,0,0.42747706,76,30,15
50,0,0.6372973,76,97,15
50,0,0.29614526,91,9,15
50,0,0.2659425,97,9,15
50,0,0.47029844,97,76,15
50,0,0.33541274,98,18,15
50,0,0.29768866,98,24,15
50,0,0.31585154,98,26,15
50,0,0.31978908,98,30,15
50,0,0.28503418,98,32,15
50,0,0.29520687,98,33,15
50,0,0.2977148,7,18,16
50,1,0.6601734,9,12,16
50,1,0.54999095,9,17,16
50,0,0.5557771,9,18,16
50,1,0.7700124,9,23,16
50,1,0.6840109,9,40,16
50,1,0.59579,9,54,16
50,1,0.667708,9,62,16
50,1,0.6646892,9,69,16
50,1,0.75549453,9,71,16
50,1,0.7711743,9,91,16
50,1,0.7567256,9,97,16
50,0,0.3291889,12,9,16
50,0,0.3035706,12,17,16
50,0,0.3717125,17,9,16
50,0,0.4620776,17,12,16
50,0,0.35922226,17,18,16
50,0,0.3942626,17,54,16
50,1,0.8756832,18,7,16
50,0,0.69799846,18,9,16
50,0,0.67686087,18,17,16
50,1,0.87169766,18,20,16
50,1,0.87392205,18,22,16
50,1,0.6558649,18,24,16
50,1,0.638477,18,25,16
50,1,0.6657017,18,26,16
50,1,0.6806343,18,30,16
50,1,0.67108166,18,31,16
50,1,0.65079504,18,32,16
50,1,0.66620547,18,33,16
50,1,0.6819396,18,39,16
50,1,0.6624271,18,42,16
50,1,0.6184421,18,46,16
50,1,0.84600604,18,50,16
50,1,0.8458094,18,60,16
50,1,0.6807346,18,74,16
50,1,0.8528263,18,76,16
50,1,0.6909024,18,98,16
50,0,0.25182417,20,18,16
50,0,0.2809211,22,18,16
50,0,0.27829495,23,9,16
50,0,0.33181894,24,18,16
50,0,0.2944207,24,25,16
50,0,0.31034833,24,26,16
50,0,0.32598627,24,30,16
50,0,0.31867355,24,31,16
50,0,0.32229495,24,33,16
50,0,0.31598788,24,42,16
50,0,0.5708687,24,76,16
50,0,0.34033668,24,98,16
50,0,0.31943515,25,18,16
50,0,0.28858677,25,24,16
50,0,0.30537885,25,26,16
50,0,0.31712195,25,30,16
50,0,0.30232027,25,33,16
50,0,0.3033843,25,42,16
50,0,0.32137993,26,18,16
50,0,0.30198446,26,24,16
50,0,0.28677076,26,25,16
50,0,0.321956,26,30,16
50,0,0.30860037,26,31,16
50,0,0.29442233,26,32,16
50,0,0.30639663,26,33,16
50,0,0.30745077,26,42,16
50,0,0.32541025,26,74,16
50,0,0.32761836,26,98,16
50,0,0.37476596,30,18,16
50,0,0.34499213,30,24,16
50,0,0.33654016,30,25,16
50,0,0.3564817,30,26,16
50,0,0.3584036,30,31,16
50,0,0.35656786,30,33,16
50,0,0.30401495,30,46,16
50,0,0.60950536,30,76,16
50,0,0.37826955,30,98,16
50,0,0.3461967,31,18,16
50,0,0.3248188,31,24,16
50,0,0.33322144,31,26,16
50,0,0.34633625,31,30,16
50,0,0.34032416,31,33,16
50,0,0.3549245,31,39,16
50,0,0.33492646,31,42,16
50,0,0.58689475,31,50,16
50,0,0.35342672,31,74,16
50,0,0.3057449,32,18,16
50,0,0.29067177,32,26,16
50,0,0.2940609,32,33,16
50,0,0.29689085,32,42,16
50,0,0.24959463,32,46,16
50,0,0.30832863,32,98,16
50,0,0.31840417,33,18,16
50,0,0.2920914,33,24,16
50,0,0.2782901,33,25,16
50,0,0.29627657,33,26,16
50,0,0.3121837,33,30,16
50,0,0.3034971,33,31,16
50,0,0.28709868,33,32,16
50,0,0.31763,33,39,16
50,0,0.2984863,33,42,16
50,0,0.31832287,33,98,16
50,0,0.7100838,39,18,16
50,0,0.69898903,39,31,16
50,0,0.6982309,39,33,16
50,0,0.69480574,39,42,16
50,0,0.6505702,39,46,16
50,0,0.9462112,39,63,16
50,0,0.4093314,40,9,16
50,0,0.5051162,40,69,16
50,0,0.690379,42,18,16
50,0,0.6670555,42,24,16
50,0,0.6535128,42,25,16
50,0,0.67835706,42,26,16
50,0,0.678375,42,31,16
50,0,0.6625632,42,32,16
50,0,0.67757547,42,33,16
50,0,0.6948868,42,39,16
50,0,0.90661806,42,64,16
50,0,0.32926026,46,18,16
50,0,0.3313664,46,30,16
50,0,0.3009555,46,32,16
50,0,0.33385122,46,39,16
50,0,0.31000903,50,18,16
50,0,0.29406705,50,31,16
50,0,0.35620186,54,9,16
50,0,0.32603073,54,17,16
50,0,0.2717846,60,18,16
50,0,0.32752725,62,9,16
50,0,0.29644787,63,39,16
50,0,0.27563053,64,42,16
50,0,0.40695536,69,9,16
50,0,0.53250444,69,40,16
50,0,0.310657,71,9,16
50,0,0.3220678,74,18,16
50,0,0.3092214,74,26,16
50,0,0.30948222,74,31,16
50,0,0.43319303,76,18,16
50,0,0.4020151,76,24,16
50,0,0.42860502,76,30,16
50,0,0.65330994,76,97,16
50,0,0.3150082,91,9,16
50,0,0.2684467,97,9,16
50,0,0.4796815,97,76,16
50,0,0.3204306,98,18,16
50,0,0.2959247,98,24,16
50,0,0.30729386,98,26,16
50,0,0.31776947,98,30,16
50,0,0.29141638,98,32,16
50,0,0.3071301,98,33,16
50,0,0.3174683,7,18,17
50,1,0.6799196,9,12,17
50,1,0.5840274,9,17,17
50,0,0.59307903,9,18,17
50,1,0.8071274,9,23,17
50,1,0.67883456,9,40,17
50,1,0.6088747,9,54,17
50,1,0.6982739,9,62,17
50,1,0.7038295,9,69,17
50,1,0.7809763,9,71,17
50,1,0.80023146,9,91,17
50,1,0.7834768,9,97,17
50,0,0.32858932,12,9,17
50,0,0.33428144,12,17,17
50,0,0.37780344,17,9,17
50,0,0.48592997,17,12,17
50,0,0.38248822,17,18,17
50,0,0.4041726,17,54,17
50,1,0.8869023,18,7,17
50,0,0.7024796,18,9,17
50,0,0.7002354,18,17,17
50,1,0.88014364,18,20,17
50,1,0.8742836,18,22,17
50,1,0.6700825,18,24,17
50,1,0.67210466,18,25,17
50,1,0.6930066,18,26,17
50,1,0.68269944,18,30,17
50,1,0.67702013,18,31,17
50,1,0.6625173,18,32,17
50,1,0.6645285,18,33,17
50,1,0.67711604,18,39,17
50,1,0.6928391,18,42,17
50,1,0.6212154,18,46,17
50,1,0.8390918,18,50,17
50,1,0.8603115,18,60,17
50,1,0.7026442,18,74,17
50,1,0.85527253,18,76,17
50,1,0.6919624,18,98,17
50,0,0.27673697,20,18,17
50,0,0.3012809,22,18,17
50,0,0.2708525,23,9,17
50,0,0.32545713,24,18,17
50,0,0.29124823,24,25,17
50,0,0.31070378,24,26,17
50,0,0.30650786,24,30,17
50,0,0.30325028,24,31,17
50,0,0.29089007,24,33,17
50,0,0.31342128,24,42,17
50,0,0.54262733,24,76,17
50,0,0.31032306,24,98,17
50,0,0.33180976,25,18,17
50,0,0.29848063,25,24,17
50,0,0.3218933,25,26,17
50,0,0.31305888,25,30,17
50,0,0.30227128,25,33,17
50,0,0.32047287,25,42,17
50,0,0.33794132,26,18,17
50,0,0.3109607,26,24,17
50,0,0.29483616,26,25,17
50,0,0.31210363,26,30,17
50,0,0.31258136,26,31,17
50,0,0.29650036,26,32,17
50,0,0.30246657,26,33,17
50,0,0.32202968,26,42,17
50,0,0.33895347,26,74,17
50,0,0.32362562,26,98,17
50,0,0.38961715,30,18,17
50,0,0.3532366,30,24,17
50,0,0.34515738,30,25,17
50,0,0.3712462,30,26,17
50,0,0.35627505,30,31,17
50,0,0.34265336,30,33,17
50,0,0.29836363,30,46,17
50,0,0.60375124,30,76,17
50,0,0.37108895,30,98,17
50,0,0.34188563,31,18,17
50,0,0.3029437,31,24,17
50,0,0.32111722,31,26,17
50,0,0.31547508,31,30,17
50,0,0.29975253,31,33,17
50,0,0.31039342,31,39,17
50,0,0.32022372,31,42,17
50,0,0.5369726,31,50,17
50,0,0.34096453,31,74,17
50,0,0.30076402,32,18,17
50,0,0.28149143,32,26,17
50,0,0.26692924,32,33,17
50,0,0.2856278,32,42,17
50,0,0.22661944,32,46,17
50,0,0.29211095,32,98,17
50,0,0.3228552,33,18,17
50,0,0.2923242,33,24,17
50,0,0.2909899,33,25,17
50,0,0.30718118,33,26,17
50,0,0.30233338,33,30,17
50,0,0.29994404,33,31,17
50,0,0.28036085,33,32,17
50,0,0.30328888,33,39,17
50,0,0.31024864,33,42,17
50,0,0.31596223,33,98,17
50,0,0.7303672,39,18,17
50,0,0.70924443,39,31,17
50,0,0.6971925,39,33,17
50,0,0.7186959,39,42,17
50,0,0.6495603,39,46,17
50,0,0.950645,39,63,17
50,0,0.42262462,40,9,17
50,0,0.5587915,40,69,17
50,0,0.6838128,42,18,17
50,0,0.65883106,42,24,17
50,0,0.6482584,42,25,17
50,0,0.66780436,42,26,17
50,0,0.65754724,42,31,17
50,0,0.6415141,42,32,17
50,0,0.6495848,42,33,17
50,0,0.66006374,42,39,17
50,0,0.89690584,42,64,17
50,0,0.35871047,46,18,17
50,0,0.33803046,46,30,17
50,0,0.3119678,46,32,17
50,0,0.33547345,46,39,17
50,0,0.31676075,50,18,17
50,0,0.2850361,50,31,17
50,0,0.34827477,54,9,17
50,0,0.34229982,54,17,17
50,0,0.26871288,60,18,17
50,0,0.3063482,62,9,17
50,0,0.27339157,63,39,17
50,0,0.2941778,64,42,17
50,0,0.38851815,69,9,17
50,0,0.49504337,69,40,17
50,0,0.30609706,71,9,17
50,0,0.3396725,74,18,17
50,0,0.32305843,74,26,17
50,0,0.3096645,74,31,17
50,0,0.44904166,76,18,17
50,0,0.41335148,76,24,17
50,0,0.41581026,76,30,17
50,0,0.67666423,76,97,17
50,0,0.29409528,91,9,17
50,0,0.273061,97,9,17
50,0,0.4842294,97,76,17
50,0,0.34484467,98,18,17
50,0,0.31118968,98,24,17
50,0,0.32318482,98,26,17
50,0,0.3245472,98,30,17
50,0,0.3002031,98,32,17
50,0,0.30187598,98,33,17
50,0,0.28894213,7,18,18
50,1,0.6664263,9,12,18
50,1,0.52992237,9,17,18
50,0,0.5549521,9,18,18
50,1,0.7899661,9,23,18
50,1,0.6397406,9,40,18
50,1,0.5840745,9,54,18
50,1,0.6750269,9,62,18
50,1,0.69253016,9,69,18
50,1,0.7629981,9,71,18
50,1,0.78086936,9,91,18
50,1,0.7696307,9,97,18
50,0,0.32856095,12,9,18
50,0,0.3123087,12,17,18
50,0,0.39946955,17,9,18
50,0,0.51068014,17,12,18
50,0,0.3958375,17,18,18
50,0,0.43109438,17,54,18
50,1,0.90023506,18,7,18
50,0,0.7117951,18,9,18
50,0,0.69398874,18,17,18
50,1,0.89135575,18,20,18
50,1,0.88567215,18,22,18
50,1,0.6757762,18,24,18
50,1,0.6850133,18,25,18
50,1,0.70656943,18,26,18
50,1,0.6860792,18,30,18
50,1,0.6704222,18,31,18
50,1,0.66469705,18,32,18
50,1,0.6728358,18,33,18
50,1,0.66712296,18,39,18
50,1,0.69852805,18,42,18
50,1,0.62722677,18,46,18
50,1,0.8386585,18,50,18
50,1,0.865101,18,60,18
50,1,0.6898165,18,74,18
50,1,0.8494674,18,76,18
50,1,0.7136344,18,98,18
50,0,0.2858582,20,18,18
50,0,0.28827527,22,18,18
50,0,0.2913303,23,9,18
50,0,0.32273018,24,18,18
50,0,0.2930387,24,25,18
50,0,0.31095317,24,26,18
50,0,0.29757616,24,30,18
50,0,0.28824478,24,31,18
50,0,0.28014785,24,33,18
50,0,0.30843282,24,42,18
50,0,0.5230892,24,76,18
50,0,0.31903753,24,98,18
50,0,0.32133362,25,18,18
50,0,0.28726977,25,24,18
50,0,0.31791368,25,26,18
50,0,0.2944817,25,30,18
50,0,0.28147152,25,33,18
50,0,0.3059727,25,42,18
50,0,0.3242045,26,18,18
50,0,0.2972977,26,24,18
50,0,0.3003833,26,25,18
50,0,0.2983293,26,30,18
50,0,0.2897931,26,31,18
50,0,0.28325695,26,32,18
50,0,0.2904834,26,33,18
50,0,0.31274542,26,42,18
50,0,0.30908486,26,74,18
50,0,0.32967362,26,98,18
50,0,0.37012532,30,18,18
50,0,0.3287457,30,24,18
50,0,0.33224702,30,25,18
50,0,0.36787182,30,26,18
50,0,0.3215928,30,31,18
50,0,0.32251748,30,33,18
50,0,0.2864138,30,46,18
50,0,0.57155335,30,76,18
50,0,0.36045527,30,98,18
50,0,0.3364276,31,18,18
50,0,0.3066891,31,24,18
50,0,0.33609566,31,26,18
50,0,0.3041177,31,30,18
50,0,0.2946464,31,33,18
50,0,0.2962786,31,39,18
50,0,0.3300625,31,42,18
50,0,0.52203846,31,50,18
50,0,0.31242633,31,74,18
50,0,0.31535044,32,18,18
50,0,0.3019123,32,26,18
50,0,0.26777038,32,33,18
50,0,0.29961637,32,42,18
50,0,0.22854404,32,46,18
50,0,0.30562282,32,98,18
50,0,0.343776,33,18,18
50,0,0.31067884,33,24,18
50,0,0.31660327,33,25,18
50,0,0.3390644,33,26,18
50,0,0.31767613,33,30,18
50,0,0.30335122,33,31,18
50,0,0.30054608,33,32,18
50,0,0.30618736,33,39,18
50,0,0.32776365,33,42,18
50,0,0.34359333,33,98,18
50,0,0.7336326,39,18,18
50,0,0.6967088,39,31,18
50,0,0.69120115,39,33,18
50,0,0.7197518,39,42,18
50,0,0.6522734,39,46,18
50,0,0.9537395,39,63,18
50,0,0.43448895,40,9,18
