Source,Explainer,Probability,P1,P2,Run
Texas,Beta,0.4998289,173,131,22
Texas,Beta,0.49896333,173,55,22
Texas,Beta,0.502532,173,145,22
Texas,Beta,0.49813697,173,8,22
Texas,Beta,0.49865946,131,84,22
Texas,Beta,0.49670014,131,138,22
Texas,Beta,0.4944083,131,168,22
Texas,Beta,0.50211,131,100,22
Texas,Beta,0.49330524,131,66,22
Texas,Beta,0.49753016,168,131,22
Texas,Beta,0.503185,100,131,22
Texas,Beta,0.5047968,51,116,22
Texas,Beta,0.50075847,161,116,22
Texas,Beta,0.4939985,2,8,22
Texas,Beta,0.50126415,127,84,22
Texas,Beta,0.5029709,127,31,22
Texas,Beta,0.497944,127,23,22
Texas,Beta,0.5053252,127,153,22
Texas,Beta,0.49990258,127,62,22
Texas,Beta,0.50740576,127,171,22
Texas,Beta,0.5013631,127,55,22
Texas,Beta,0.50351435,127,129,22
Texas,Beta,0.4997473,34,84,22
Texas,Beta,0.49909168,34,34,22
Texas,Beta,0.49702337,34,66,22
Texas,Beta,0.5013792,42,93,22
Texas,Beta,0.5047169,42,34,22
Texas,Beta,0.50120515,7,14,22
Texas,Beta,0.50112396,7,34,22
Texas,Beta,0.50186497,78,34,22
Texas,Beta,0.49703,78,146,22
Texas,Beta,0.5079378,50,68,22
Texas,Beta,0.4985018,50,34,22
Texas,Beta,0.496276,50,150,22
Texas,Beta,0.4968531,58,163,22
Texas,Beta,0.50392216,58,119,22
Texas,Beta,0.49547914,58,13,22
Texas,Beta,0.5075561,58,102,22
Texas,Beta,0.500584,58,88,22
Texas,Beta,0.50418127,67,67,22
Texas,Beta,0.4964936,177,84,22
Texas,Beta,0.5022074,177,156,22
Texas,Beta,0.49886602,177,167,22
Texas,Beta,0.5007687,82,64,22
Texas,Beta,0.49819088,82,144,22
Texas,Beta,0.49756885,82,79,22
Texas,Beta,0.503453,82,133,22
Texas,Beta,0.49804544,47,84,22
Texas,Beta,0.495548,47,180,22
Texas,Beta,0.49832848,95,157,22
Texas,Beta,0.50629675,95,46,22
Texas,Beta,0.49709716,95,95,22
Texas,Beta,0.499892,95,66,22
Texas,Beta,0.50214726,95,76,22
Texas,Beta,0.4996253,66,86,22
Texas,Beta,0.5014177,72,108,22
Texas,Beta,0.497151,171,84,22
Texas,Beta,0.49665555,171,66,22
Texas,Beta,0.49058896,171,113,22
Texas,Beta,0.49924672,171,6,22
Texas,Beta,0.49778637,171,129,22
Texas,Beta,0.49936035,17,29,22
Texas,Beta,0.50777155,86,86,22
Texas,Beta,0.50078726,53,71,22
Texas,Beta,0.5003757,117,146,22
Texas,Beta,0.49637344,87,116,22
Texas,Beta,0.50705606,159,59,22
Texas,Beta,0.5027655,159,150,22
Texas,Beta,0.5007184,159,44,22
Texas,Beta,0.49304453,119,58,22
Texas,Beta,0.4981938,55,116,22
Texas,Beta,0.4982237,30,146,22
Texas,Beta,0.5001254,30,159,22
Texas,Beta,0.4960664,25,84,22
Texas,Beta,0.4978802,25,167,22
Texas,Beta,0.49904767,145,168,22
Texas,Beta,0.49940538,160,116,22
Texas,Beta,0.50278753,40,24,22
Texas,Beta,0.499142,13,58,22
Texas,Beta,0.5022695,13,13,22
Texas,Beta,0.50233966,123,16,22
Texas,Beta,0.4997167,44,159,22
Texas,Beta,0.49612066,70,147,22
Texas,Beta,0.50076663,15,22,22
Texas,Beta,0.50549805,15,165,22
Texas,Beta,0.49957865,15,16,22
Texas,Beta,0.5013961,15,15,22
Texas,Beta,0.50091326,15,65,22
Texas,Beta,0.4954635,92,15,22
Texas,Beta,0.49805704,20,115,22
Texas,Beta,0.5027302,20,16,22
Texas,Beta,0.50081295,20,15,22
Texas,Beta,0.5055402,20,5,22
Texas,Beta,0.5002368,174,15,22
Texas,Beta,0.49919933,75,116,22
Texas,Beta,0.49989346,41,84,22
Texas,Beta,0.50483495,41,104,22
Texas,Beta,0.50100774,41,118,22
Texas,Beta,0.49782413,41,66,22
Texas,Beta,0.5015083,162,66,22
Texas,Beta,0.49889478,162,29,22
Texas,Beta,0.5027464,101,5,22
Texas,Beta,0.49964228,29,97,22
Texas,Beta,0.5026706,29,17,22
Texas,Beta,0.5009916,29,162,22
Texas,Beta,0.50214094,102,58,22
Texas,Beta,0.49514914,102,66,22
Texas,Beta,0.5046158,102,102,22
Texas,Beta,0.50214267,88,102,22
Texas,Beta,0.50226814,130,24,22
Texas,Beta,0.49980947,81,58,22
Texas,Beta,0.5068593,56,84,23
Texas,Beta,0.50726306,56,39,23
Texas,Beta,0.4991125,56,9,23
Texas,Beta,0.5076402,56,77,23
Texas,Beta,0.50207645,56,89,23
Texas,Beta,0.5051826,56,61,23
Texas,Beta,0.49893802,56,125,23
Texas,Beta,0.50370646,56,94,23
Texas,Beta,0.5018082,56,64,23
Texas,Beta,0.50415254,56,52,23
Texas,Beta,0.5022184,56,27,23
Texas,Beta,0.50612456,56,112,23
Texas,Beta,0.50833875,56,21,23
Texas,Beta,0.5058438,56,154,23
Texas,Beta,0.5016403,56,31,23
Texas,Beta,0.5033544,56,109,23
Texas,Beta,0.5038507,56,57,23
Texas,Beta,0.5048451,56,59,23
Texas,Beta,0.4991719,56,22,23
Texas,Beta,0.50853693,56,90,23
Texas,Beta,0.504265,56,68,23
Texas,Beta,0.50776845,56,91,23
Texas,Beta,0.5038017,56,63,23
Texas,Beta,0.5030931,56,85,23
Texas,Beta,0.5043247,56,116,23
Texas,Beta,0.5011456,56,32,23
Texas,Beta,0.5063916,56,143,23
Texas,Beta,0.50515705,56,181,23
Texas,Beta,0.51095116,56,54,23
Texas,Beta,0.5090784,56,69,23
Texas,Beta,0.50353277,56,3,23
Texas,Beta,0.5028815,56,139,23
Texas,Beta,0.5056218,56,104,23
Texas,Beta,0.50667965,56,128,23
Texas,Beta,0.50225055,56,137,23
Texas,Beta,0.50421506,56,172,23
Texas,Beta,0.5041351,56,93,23
Texas,Beta,0.5107661,56,179,23
Texas,Beta,0.5088515,56,132,23
Texas,Beta,0.50417775,56,134,23
Texas,Beta,0.50645834,56,178,23
Texas,Beta,0.502604,56,144,23
Texas,Beta,0.50327796,56,74,23
Texas,Beta,0.5070782,56,46,23
Texas,Beta,0.50515,56,11,23
Texas,Beta,0.5022567,56,80,23
Texas,Beta,0.5086547,56,124,23
Texas,Beta,0.5055624,56,135,23
Texas,Beta,0.5052344,56,97,23
Texas,Beta,0.50833076,56,98,23
Texas,Beta,0.5033201,56,79,23
Texas,Beta,0.5039108,56,23,23
Texas,Beta,0.5044629,56,118,23
Texas,Beta,0.50106853,56,167,23
Texas,Beta,0.5065552,56,131,23
Texas,Beta,0.50682086,56,153,23
Texas,Beta,0.49902892,56,33,23
Texas,Beta,0.49934316,56,149,23
Texas,Beta,0.50543666,56,161,23
Texas,Beta,0.49992397,56,127,23
Texas,Beta,0.49788472,56,34,23
Texas,Beta,0.50183856,56,136,23
Texas,Beta,0.505122,56,169,23
Texas,Beta,0.50298876,56,150,23
Texas,Beta,0.5046413,56,62,23
Texas,Beta,0.5047476,56,26,23
Texas,Beta,0.5030102,56,82,23
Texas,Beta,0.50292724,56,12,23
Texas,Beta,0.50384456,56,47,23
Texas,Beta,0.50607,56,166,23
Texas,Beta,0.5036766,56,171,23
Texas,Beta,0.5059889,56,6,23
Texas,Beta,0.50485843,56,17,23
Texas,Beta,0.50951844,56,53,23
Texas,Beta,0.5020703,56,117,23
Texas,Beta,0.5065458,56,87,23
Texas,Beta,0.501658,56,146,23
Texas,Beta,0.49962705,56,49,23
Texas,Beta,0.5046105,56,159,23
Texas,Beta,0.5010687,56,119,23
Texas,Beta,0.50564975,56,170,23
Texas,Beta,0.50524646,56,38,23
Texas,Beta,0.50768316,56,55,23
Texas,Beta,0.5097816,56,30,23
Texas,Beta,0.5078464,56,165,23
Texas,Beta,0.5043234,56,103,23
Texas,Beta,0.5022873,56,155,23
Texas,Beta,0.5080516,56,110,23
Texas,Beta,0.50435966,56,16,23
Texas,Beta,0.505775,56,44,23
Texas,Beta,0.5010329,56,75,23
Texas,Beta,0.5024729,56,41,23
Texas,Beta,0.49990132,56,29,23
Texas,Beta,0.5105927,56,35,23
Texas,Beta,0.5056922,56,65,23
Texas,Beta,0.506317,56,19,23
Texas,Beta,0.5040315,56,142,23
Texas,Beta,0.5045132,56,129,23
Texas,Beta,0.505515,56,37,23
Texas,Beta,0.50572705,56,24,23
Texas,Beta,0.5014639,56,43,23
Texas,Beta,0.5081362,56,5,23
Texas,Beta,0.50531644,56,81,23
Texas,Beta,0.50707,56,147,23
Texas,Beta,0.49741992,84,31,23
Texas,Beta,0.50193065,84,23,23
Texas,Beta,0.5020065,84,153,23
Texas,Beta,0.4996308,84,127,23
Texas,Beta,0.5000274,84,34,23
Texas,Beta,0.49879733,84,62,23
Texas,Beta,0.50016594,84,47,23
Texas,Beta,0.5004935,84,147,23
Texas,Beta,0.5014148,39,140,23
Texas,Beta,0.50215673,106,9,23
Texas,Beta,0.49881884,89,151,23
Texas,Beta,0.49771193,61,84,23
Texas,Beta,0.50100636,114,49,23
Texas,Beta,0.5019351,83,39,23
Texas,Beta,0.49784526,83,140,23
Texas,Beta,0.5000973,83,37,23
Texas,Beta,0.5004917,125,54,23
Texas,Beta,0.50122887,64,82,23
Texas,Beta,0.4961288,10,108,23
Texas,Beta,0.4919615,182,29,23
Texas,Beta,0.5007301,140,39,23
Texas,Beta,0.49974516,140,83,23
Texas,Beta,0.49991196,140,90,23
Texas,Beta,0.50191486,45,45,23
Texas,Beta,0.49869546,45,108,23
Texas,Beta,0.50244915,108,45,23
Texas,Beta,0.5001341,108,11,23
Texas,Beta,0.5014828,108,72,23
Texas,Beta,0.4981922,73,73,23
Texas,Beta,0.4961548,73,158,23
Texas,Beta,0.49549925,73,66,23
Texas,Beta,0.49962765,158,73,23
Texas,Beta,0.5015691,107,108,23
Texas,Beta,0.49808154,126,18,23
Texas,Beta,0.50718975,126,16,23
Texas,Beta,0.49526006,126,29,23
Texas,Beta,0.5034426,57,22,23
Texas,Beta,0.5046826,57,67,23
Texas,Beta,0.5046488,57,170,23
Texas,Beta,0.5008245,57,165,23
Texas,Beta,0.5055755,57,110,23
Texas,Beta,0.50544757,57,15,23
Texas,Beta,0.50101477,57,65,23
Texas,Beta,0.5005776,59,159,23
Texas,Beta,0.49890548,59,16,23
Texas,Beta,0.5045715,120,140,23
Texas,Beta,0.4997863,120,156,23
Texas,Beta,0.5036084,156,156,23
Texas,Beta,0.49487856,99,94,23
Texas,Beta,0.49820927,99,132,23
Texas,Beta,0.49447548,99,79,23
Texas,Beta,0.5007976,90,140,23
Texas,Beta,0.49468207,90,90,23
Texas,Beta,0.50272673,63,58,23
Texas,Beta,0.4996155,175,175,23
Texas,Beta,0.5026885,85,16,23
Texas,Beta,0.502287,111,85,23
Texas,Beta,0.5057167,0,58,23
Texas,Beta,0.5013835,0,121,23
Texas,Beta,0.4975742,141,116,23
Texas,Beta,0.49881846,141,48,23
Texas,Beta,0.5028723,116,76,23
Texas,Beta,0.49846244,54,125,23
Texas,Beta,0.49813822,139,18,23
Texas,Beta,0.50075704,18,126,23
Texas,Beta,0.49677232,172,113,23
Texas,Beta,0.49868652,1,80,23
Texas,Beta,0.5021962,148,148,23
Texas,Beta,0.4972753,148,146,23
Texas,Beta,0.5061277,148,159,23
Texas,Beta,0.50237775,134,134,23
Texas,Beta,0.4957539,144,82,23
Texas,Beta,0.5021292,105,144,23
Texas,Beta,0.5048112,180,84,23
Texas,Beta,0.5039103,180,180,23
Texas,Beta,0.49484888,180,47,23
Texas,Beta,0.49597743,180,66,23
Texas,Beta,0.5001862,60,21,23
Texas,Beta,0.4972438,60,16,23
Texas,Beta,0.4963343,36,21,23
Texas,Beta,0.5039825,36,60,23
Texas,Beta,0.49597338,74,22,23
Texas,Beta,0.49617887,74,48,23
Texas,Beta,0.49820504,46,95,23
Texas,Beta,0.5023835,4,164,23
Texas,Beta,0.49308902,4,66,23
Texas,Beta,0.50265014,4,146,23
Texas,Beta,0.50449854,164,146,23
Texas,Beta,0.49779385,11,94,23
Texas,Beta,0.5058512,11,108,23
Texas,Beta,0.49502638,80,66,23
Texas,Beta,0.50043637,176,80,23
Texas,Beta,0.5010309,28,80,23
Texas,Beta,0.50093585,28,146,23
Texas,Beta,0.4977892,122,167,23
Texas,Beta,0.4983297,163,163,23
Texas,Beta,0.50085187,163,58,23
Texas,Beta,0.5020709,79,82,23
Texas,Beta,0.4961853,23,127,23
Texas,Beta,0.50308573,23,147,23
Texas,Beta,0.50096136,151,89,23
Texas,Beta,0.49825692,151,66,23
Texas,Beta,0.5040152,151,152,23
Texas,Beta,0.49995503,133,64,23
Texas,Beta,0.5048835,133,178,23
Texas,Beta,0.4961153,133,82,23
Texas,Beta,0.4959742,133,16,23
Texas,Beta,0.5010176,173,84,23
Texas,Beta,0.50356966,173,96,23
Texas,Beta,0.50372225,173,175,23
Texas,Beta,0.4995974,173,131,23
Texas,Beta,0.49780747,173,55,23
Texas,Beta,0.49698213,173,145,23
Texas,Beta,0.49943224,173,8,23
Texas,Beta,0.49515778,131,84,23
Texas,Beta,0.4998792,131,138,23
Texas,Beta,0.49607652,131,168,23
Texas,Beta,0.5019721,131,100,23
Texas,Beta,0.5009365,131,66,23
Texas,Beta,0.4989627,168,131,23
Texas,Beta,0.49667573,100,131,23
Texas,Beta,0.49742958,51,116,23
Texas,Beta,0.49756074,161,116,23
Texas,Beta,0.49646163,2,8,23
Texas,Beta,0.49842504,127,84,23
Texas,Beta,0.5002245,127,31,23
Texas,Beta,0.4978542,127,23,23
Texas,Beta,0.50065887,127,153,23
Texas,Beta,0.50232166,127,62,23
Texas,Beta,0.50388557,127,171,23
Texas,Beta,0.49777496,127,55,23
Texas,Beta,0.5013181,127,129,23
Texas,Beta,0.4979336,34,84,23
Texas,Beta,0.5003279,34,34,23
Texas,Beta,0.49856034,34,66,23
Texas,Beta,0.49374488,42,93,23
Texas,Beta,0.49924386,42,34,23
Texas,Beta,0.49795243,7,14,23
Texas,Beta,0.49763766,7,34,23
Texas,Beta,0.49938682,78,34,23
Texas,Beta,0.4994184,78,146,23
Texas,Beta,0.50118136,50,68,23
Texas,Beta,0.50543934,50,34,23
Texas,Beta,0.5016985,50,150,23
Texas,Beta,0.501755,58,163,23
Texas,Beta,0.49843773,58,119,23
Texas,Beta,0.5000442,58,13,23
Texas,Beta,0.49829385,58,102,23
Texas,Beta,0.5040289,58,88,23
Texas,Beta,0.4966098,67,67,23
Texas,Beta,0.4932393,177,84,23
Texas,Beta,0.4984772,177,156,23
Texas,Beta,0.4926478,177,167,23
Texas,Beta,0.5063003,82,64,23
Texas,Beta,0.49932685,82,144,23
Texas,Beta,0.50358105,82,79,23
Texas,Beta,0.49859276,82,133,23
Texas,Beta,0.4984673,47,84,23
Texas,Beta,0.49838993,47,180,23
Texas,Beta,0.50089425,95,157,23
Texas,Beta,0.5032164,95,46,23
Texas,Beta,0.49747735,95,95,23
Texas,Beta,0.498352,95,66,23
Texas,Beta,0.5000518,95,76,23
Texas,Beta,0.4989946,66,86,23
Texas,Beta,0.49769396,72,108,23
Texas,Beta,0.49853212,171,84,23
Texas,Beta,0.50012994,171,66,23
Texas,Beta,0.4954694,171,113,23
Texas,Beta,0.50287217,171,6,23
Texas,Beta,0.49916112,171,129,23
Texas,Beta,0.49469712,17,29,23
Texas,Beta,0.5023714,86,86,23
Texas,Beta,0.50360453,53,71,23
Texas,Beta,0.5015482,117,146,23
Texas,Beta,0.4999177,87,116,23
Texas,Beta,0.50146914,159,59,23
Texas,Beta,0.5003079,159,150,23
Texas,Beta,0.5030033,159,44,23
Texas,Beta,0.5006566,119,58,23
Texas,Beta,0.49941415,55,116,23
Texas,Beta,0.5040618,30,146,23
Texas,Beta,0.5023323,30,159,23
Texas,Beta,0.5038021,25,84,23
Texas,Beta,0.49823207,25,167,23
Texas,Beta,0.5021912,145,168,23
Texas,Beta,0.49420717,160,116,23
Texas,Beta,0.50322276,40,24,23
Texas,Beta,0.49880654,13,58,23
Texas,Beta,0.5004582,13,13,23
Texas,Beta,0.49859047,123,16,23
Texas,Beta,0.5082492,44,159,23
Texas,Beta,0.5010249,70,147,23
Texas,Beta,0.49906564,15,22,23
Texas,Beta,0.50525767,15,165,23
Texas,Beta,0.4958103,15,16,23
Texas,Beta,0.5069917,15,15,23
Texas,Beta,0.5014707,15,65,23
Texas,Beta,0.4969949,92,15,23
Texas,Beta,0.50085384,20,115,23
Texas,Beta,0.50151545,20,16,23
Texas,Beta,0.50133157,20,15,23
Texas,Beta,0.50138503,20,5,23
Texas,Beta,0.5054536,174,15,23
Texas,Beta,0.4985123,75,116,23
Texas,Beta,0.503082,41,84,23
Texas,Beta,0.4956509,41,104,23
Texas,Beta,0.505841,41,118,23
Texas,Beta,0.49909082,41,66,23
Texas,Beta,0.49785239,162,66,23
Texas,Beta,0.49789682,162,29,23
Texas,Beta,0.5017678,101,5,23
Texas,Beta,0.5070143,29,97,23
Texas,Beta,0.50253755,29,17,23
Texas,Beta,0.50047183,29,162,23
Texas,Beta,0.50234234,102,58,23
Texas,Beta,0.49554598,102,66,23
Texas,Beta,0.49838018,102,102,23
Texas,Beta,0.49776563,88,102,23
Texas,Beta,0.506941,130,24,23
Texas,Beta,0.5034083,81,58,23
Texas,Beta,0.50381935,56,84,24
Texas,Beta,0.508931,56,39,24
Texas,Beta,0.5049312,56,9,24
Texas,Beta,0.5017566,56,77,24
Texas,Beta,0.5053264,56,89,24
Texas,Beta,0.50223154,56,61,24
Texas,Beta,0.50788313,56,125,24
Texas,Beta,0.5050979,56,94,24
Texas,Beta,0.50267047,56,64,24
Texas,Beta,0.50407106,56,52,24
Texas,Beta,0.50356364,56,27,24
Texas,Beta,0.51193523,56,112,24
Texas,Beta,0.50864404,56,21,24
Texas,Beta,0.5058045,56,154,24
Texas,Beta,0.5059504,56,31,24
Texas,Beta,0.50978816,56,109,24
Texas,Beta,0.5063726,56,57,24
Texas,Beta,0.506014,56,59,24
Texas,Beta,0.49901837,56,22,24
Texas,Beta,0.5047193,56,90,24
Texas,Beta,0.50690675,56,68,24
Texas,Beta,0.50640637,56,91,24
Texas,Beta,0.50589234,56,63,24
Texas,Beta,0.5075083,56,85,24
Texas,Beta,0.5040147,56,116,24
Texas,Beta,0.50263923,56,32,24
Texas,Beta,0.50811803,56,143,24
Texas,Beta,0.5055551,56,181,24
Texas,Beta,0.5107505,56,54,24
Texas,Beta,0.50345266,56,69,24
Texas,Beta,0.50541604,56,3,24
Texas,Beta,0.5056556,56,139,24
Texas,Beta,0.5095299,56,104,24
Texas,Beta,0.50872,56,128,24
Texas,Beta,0.50353724,56,137,24
Texas,Beta,0.5047627,56,172,24
Texas,Beta,0.5043427,56,93,24
Texas,Beta,0.5077874,56,179,24
Texas,Beta,0.5079736,56,132,24
Texas,Beta,0.5029172,56,134,24
Texas,Beta,0.50427616,56,178,24
Texas,Beta,0.5035205,56,144,24
Texas,Beta,0.5045972,56,74,24
Texas,Beta,0.5058683,56,46,24
Texas,Beta,0.50582415,56,11,24
Texas,Beta,0.504679,56,80,24
Texas,Beta,0.5042662,56,124,24
Texas,Beta,0.5087627,56,135,24
Texas,Beta,0.5044196,56,97,24
Texas,Beta,0.50555146,56,98,24
Texas,Beta,0.5007429,56,79,24
Texas,Beta,0.49929082,56,23,24
Texas,Beta,0.50901866,56,118,24
Texas,Beta,0.50077605,56,167,24
Texas,Beta,0.5091892,56,131,24
Texas,Beta,0.5060428,56,153,24
Texas,Beta,0.50477445,56,33,24
Texas,Beta,0.50394934,56,149,24
Texas,Beta,0.5068555,56,161,24
Texas,Beta,0.5041537,56,127,24
Texas,Beta,0.49890938,56,34,24
Texas,Beta,0.50601506,56,136,24
Texas,Beta,0.50351554,56,169,24
Texas,Beta,0.50453186,56,150,24
Texas,Beta,0.5040875,56,62,24
Texas,Beta,0.5048175,56,26,24
Texas,Beta,0.4999359,56,82,24
Texas,Beta,0.50782216,56,12,24
Texas,Beta,0.5004617,56,47,24
Texas,Beta,0.50729656,56,166,24
Texas,Beta,0.51016045,56,171,24
Texas,Beta,0.5058768,56,6,24
Texas,Beta,0.5023787,56,17,24
Texas,Beta,0.5093719,56,53,24
Texas,Beta,0.5030112,56,117,24
Texas,Beta,0.5118562,56,87,24
Texas,Beta,0.50164807,56,146,24
Texas,Beta,0.50631917,56,49,24
Texas,Beta,0.5035626,56,159,24
Texas,Beta,0.5085893,56,119,24
Texas,Beta,0.51178384,56,170,24
Texas,Beta,0.50332737,56,38,24
Texas,Beta,0.50666827,56,55,24
Texas,Beta,0.5063372,56,30,24
Texas,Beta,0.5034967,56,165,24
Texas,Beta,0.50287825,56,103,24
Texas,Beta,0.5079072,56,155,24
Texas,Beta,0.50595504,56,110,24
Texas,Beta,0.5011814,56,16,24
Texas,Beta,0.5049868,56,44,24
Texas,Beta,0.5072665,56,75,24
Texas,Beta,0.50468546,56,41,24
Texas,Beta,0.50232214,56,29,24
Texas,Beta,0.50759685,56,35,24
Texas,Beta,0.5099972,56,65,24
Texas,Beta,0.5062865,56,19,24
Texas,Beta,0.512449,56,142,24
Texas,Beta,0.5007637,56,129,24
Texas,Beta,0.5025256,56,37,24
Texas,Beta,0.50649804,56,24,24
Texas,Beta,0.5117702,56,43,24
Texas,Beta,0.5100853,56,5,24
Texas,Beta,0.5107193,56,81,24
Texas,Beta,0.50234854,56,147,24
Texas,Beta,0.5024446,84,31,24
Texas,Beta,0.50539243,84,23,24
Texas,Beta,0.49665147,84,153,24
Texas,Beta,0.5000886,84,127,24
Texas,Beta,0.49936163,84,34,24
Texas,Beta,0.49613404,84,62,24
Texas,Beta,0.4995417,84,47,24
Texas,Beta,0.49779415,84,147,24
Texas,Beta,0.5004702,39,140,24
Texas,Beta,0.5041779,106,9,24
Texas,Beta,0.5005381,89,151,24
Texas,Beta,0.49666923,61,84,24
Texas,Beta,0.4996961,114,49,24
Texas,Beta,0.49959034,83,39,24
Texas,Beta,0.50137043,83,140,24
Texas,Beta,0.4982403,83,37,24
Texas,Beta,0.49545524,125,54,24
Texas,Beta,0.49704376,64,82,24
Texas,Beta,0.5024823,10,108,24
Texas,Beta,0.49753815,182,29,24
Texas,Beta,0.49922353,140,39,24
Texas,Beta,0.5033064,140,83,24
Texas,Beta,0.5051279,140,90,24
Texas,Beta,0.49961108,45,45,24
Texas,Beta,0.4986879,45,108,24
Texas,Beta,0.5031616,108,45,24
Texas,Beta,0.49636152,108,11,24
Texas,Beta,0.49860585,108,72,24
Texas,Beta,0.5000813,73,73,24
Texas,Beta,0.49522015,73,158,24
Texas,Beta,0.50195277,73,66,24
Texas,Beta,0.49708092,158,73,24
Texas,Beta,0.50001645,107,108,24
Texas,Beta,0.49962252,126,18,24
Texas,Beta,0.49924052,126,16,24
Texas,Beta,0.5014935,126,29,24
Texas,Beta,0.5010307,57,22,24
Texas,Beta,0.50082463,57,67,24
Texas,Beta,0.5065898,57,170,24
Texas,Beta,0.49955663,57,165,24
Texas,Beta,0.5022798,57,110,24
Texas,Beta,0.5024376,57,15,24
Texas,Beta,0.5040415,57,65,24
Texas,Beta,0.49921694,59,159,24
Texas,Beta,0.499517,59,16,24
Texas,Beta,0.49635997,120,140,24
Texas,Beta,0.49870458,120,156,24
Texas,Beta,0.4956392,156,156,24
Texas,Beta,0.502736,99,94,24
Texas,Beta,0.5106183,99,132,24
Texas,Beta,0.5015393,99,79,24
Texas,Beta,0.50203645,90,140,24
Texas,Beta,0.49809062,90,90,24
Texas,Beta,0.49818784,63,58,24
Texas,Beta,0.49861485,175,175,24
Texas,Beta,0.4970288,85,16,24
Texas,Beta,0.498283,111,85,24
Texas,Beta,0.4981651,0,58,24
Texas,Beta,0.5023203,0,121,24
Texas,Beta,0.49732372,141,116,24
Texas,Beta,0.49502233,141,48,24
Texas,Beta,0.498539,116,76,24
Texas,Beta,0.49807882,54,125,24
Texas,Beta,0.49449828,139,18,24
Texas,Beta,0.50116897,18,126,24
Texas,Beta,0.49865884,172,113,24
Texas,Beta,0.4961538,1,80,24
Texas,Beta,0.49737182,148,148,24
Texas,Beta,0.50115526,148,146,24
Texas,Beta,0.5024735,148,159,24
Texas,Beta,0.50273085,134,134,24
Texas,Beta,0.4993133,144,82,24
Texas,Beta,0.50469667,105,144,24
Texas,Beta,0.5018615,180,84,24
Texas,Beta,0.5009832,180,180,24
Texas,Beta,0.49429062,180,47,24
Texas,Beta,0.4981855,180,66,24
Texas,Beta,0.49411324,60,21,24
Texas,Beta,0.5030956,60,16,24
Texas,Beta,0.49922383,36,21,24
Texas,Beta,0.5024105,36,60,24
Texas,Beta,0.49795517,74,22,24
Texas,Beta,0.49356392,74,48,24
Texas,Beta,0.50123084,46,95,24
Texas,Beta,0.50162685,4,164,24
Texas,Beta,0.5000895,4,66,24
Texas,Beta,0.49710536,4,146,24
Texas,Beta,0.5062547,164,146,24
Texas,Beta,0.50361884,11,94,24
Texas,Beta,0.4990132,11,108,24
Texas,Beta,0.49799526,80,66,24
Texas,Beta,0.49833333,176,80,24
Texas,Beta,0.4973432,28,80,24
Texas,Beta,0.4986472,28,146,24
Texas,Beta,0.50199974,122,167,24
Texas,Beta,0.49951005,163,163,24
Texas,Beta,0.5026399,163,58,24
Texas,Beta,0.4983489,79,82,24
Texas,Beta,0.49833104,23,127,24
Texas,Beta,0.50280833,23,147,24
Texas,Beta,0.5018655,151,89,24
Texas,Beta,0.4950391,151,66,24
Texas,Beta,0.4956617,151,152,24
Texas,Beta,0.49961752,133,64,24
Texas,Beta,0.5061817,133,178,24
Texas,Beta,0.5021201,133,82,24
Texas,Beta,0.49690488,133,16,24
Texas,Beta,0.50381464,173,84,24
Texas,Beta,0.5008805,173,96,24
Texas,Beta,0.5040973,173,175,24
Texas,Beta,0.4995188,173,131,24
Texas,Beta,0.49899492,173,55,24
Texas,Beta,0.500304,173,145,24
Texas,Beta,0.5026765,173,8,24
Texas,Beta,0.49825108,131,84,24
Texas,Beta,0.5001694,131,138,24
Texas,Beta,0.4995082,131,168,24
Texas,Beta,0.4949166,131,100,24
Texas,Beta,0.49568784,131,66,24
Texas,Beta,0.4954756,168,131,24
Texas,Beta,0.49780014,100,131,24
Texas,Beta,0.4952778,51,116,24
Texas,Beta,0.4969394,161,116,24
Texas,Beta,0.49683437,2,8,24
Texas,Beta,0.49452335,127,84,24
Texas,Beta,0.5037754,127,31,24
Texas,Beta,0.4983318,127,23,24
Texas,Beta,0.5028033,127,153,24
Texas,Beta,0.5025959,127,62,24
Texas,Beta,0.49925166,127,171,24
Texas,Beta,0.50168324,127,55,24
Texas,Beta,0.49653432,127,129,24
Texas,Beta,0.4980459,34,84,24
Texas,Beta,0.49538246,34,34,24
Texas,Beta,0.50676876,34,66,24
Texas,Beta,0.49632734,42,93,24
Texas,Beta,0.501369,42,34,24
Texas,Beta,0.49570888,7,14,24
Texas,Beta,0.4988505,7,34,24
Texas,Beta,0.50064045,78,34,24
Texas,Beta,0.5012048,78,146,24
Texas,Beta,0.5039626,50,68,24
Texas,Beta,0.500942,50,34,24
Texas,Beta,0.4978035,50,150,24
Texas,Beta,0.50005674,58,163,24
Texas,Beta,0.49927613,58,119,24
Texas,Beta,0.5006393,58,13,24
Texas,Beta,0.50064045,58,102,24
Texas,Beta,0.50078905,58,88,24
Texas,Beta,0.50050956,67,67,24
Texas,Beta,0.50431305,177,84,24
Texas,Beta,0.5006387,177,156,24
Texas,Beta,0.5015621,177,167,24
Texas,Beta,0.50198287,82,64,24
Texas,Beta,0.50631547,82,144,24
Texas,Beta,0.49712804,82,79,24
Texas,Beta,0.50175506,82,133,24
Texas,Beta,0.4965678,47,84,24
Texas,Beta,0.50487113,47,180,24
Texas,Beta,0.505046,95,157,24
Texas,Beta,0.5060858,95,46,24
