Dataset,GT,Probability,P1,P2,Run
25,0,0,26,42,16
25,0,0,26,74,16
25,0,0,26,76,16
25,0,0,26,98,16
25,0,0,30,18,16
25,0,0,30,24,16
25,0,0,30,33,16
25,0,0,31,18,16
25,0,0,31,24,16
25,0,0,31,26,16
25,0,0,31,32,16
25,0,0,31,33,16
25,0,0,31,42,16
25,0,0,31,50,16
25,0,0,31,74,16
25,0,0,31,98,16
25,0,0,32,9,16
25,0,0,32,18,16
25,0,0,32,22,16
25,0,0,32,24,16
25,0,0,32,25,16
25,0,0,32,26,16
25,0,0,32,31,16
25,0,0,32,33,16
25,0,0,32,46,16
25,0,0,32,98,16
25,0,0,33,18,16
25,0,0,33,22,16
25,0,0,33,24,16
25,0,0,33,26,16
25,0,0,33,30,16
25,0,0,33,31,16
25,0,0,33,32,16
25,0,0,33,42,16
25,0,0,33,74,16
25,0,0,33,98,16
25,0,0,39,18,16
25,0,0,39,26,16
25,0,0,39,42,16
25,0,0,40,9,16
25,0,0,42,18,16
25,0,0,42,25,16
25,0,0,42,26,16
25,0,0,42,31,16
25,0,0,42,33,16
25,0,0,42,39,16
25,0,0,46,18,16
25,0,0,46,32,16
25,0,0,46,50,16
25,0,0,46,98,16
25,0,0,50,18,16
25,0,0,50,31,16
25,0,0,50,46,16
25,0,0,51,9,16
25,0,0,53,18,16
25,0,0,54,9,16
25,0,0,54,17,16
25,0,0,60,18,16
25,0,0,60,25,16
25,0,0,60,98,16
25,0,0,61,9,16
25,0,0,62,9,16
25,0,0,69,9,16
25,0,0,71,9,16
25,0,0,74,18,16
25,0,0,74,24,16
25,0,0,74,26,16
25,0,0,74,31,16
25,0,0,74,33,16
25,0,0,74,98,16
25,0,0,76,18,16
25,0,0,76,26,16
25,0,0,97,9,16
25,0,0,98,18,16
25,0,0,98,24,16
25,0,0,98,26,16
25,0,0,98,31,16
25,0,0,98,32,16
25,0,0,98,33,16
25,0,0,98,46,16
25,0,0,98,60,16
25,0,0,98,74,16
25,0,0,7,18,17
25,1,0.5122133,9,12,17
25,1,0,9,14,17
25,1,0,9,17,17
25,0,0,9,18,17
25,1,0.48111227,9,23,17
25,0,0,9,32,17
25,1,0,9,40,17
25,1,0,9,51,17
25,1,0,9,54,17
25,1,0,9,61,17
25,1,0,9,62,17
25,1,0,9,69,17
25,1,0,9,71,17
25,1,0,9,97,17
25,0,0,12,9,17
25,0,0,14,9,17
25,0,0,17,9,17
25,0,0,17,54,17
25,1,0,18,7,17
25,0,0,18,9,17
25,1,0,18,19,17
25,1,0,18,20,17
25,1,0,18,22,17
25,1,0,18,24,17
25,1,0,18,25,17
25,1,0,18,26,17
25,1,0,18,30,17
25,1,0,18,31,17
25,1,0,18,32,17
25,1,0,18,33,17
25,1,0,18,39,17
25,1,0,18,42,17
25,1,0,18,46,17
25,1,0,18,50,17
25,1,0,18,53,17
25,1,0,18,60,17
25,1,0,18,74,17
25,1,0,18,76,17
25,1,0,18,98,17
25,0,0,19,18,17
25,0,0,20,18,17
25,0,0,22,18,17
25,0,0,22,32,17
25,0,0,22,33,17
25,0,0,23,9,17
25,0,0,24,18,17
25,0,0,24,25,17
25,0,0,24,26,17
25,0,0,24,30,17
25,0,0,24,31,17
25,0,0,24,32,17
25,0,0,24,33,17
25,0,0,24,74,17
25,0,0,24,98,17
25,0,0,25,18,17
25,0,0,25,24,17
25,0,0,25,26,17
25,0,0,25,32,17
25,0,0,25,42,17
25,0,0,25,60,17
25,0,0,26,18,17
25,0,0,26,24,17
25,0,0,26,25,17
25,0,0,26,31,17
25,0,0,26,32,17
25,0,0,26,33,17
25,0,0,26,39,17
25,0,0,26,42,17
25,0,0,26,74,17
25,0,0,26,76,17
25,0,0,26,98,17
25,0,0,30,18,17
25,0,0,30,24,17
25,0,0,30,33,17
25,0,0,31,18,17
25,0,0,31,24,17
25,0,0,31,26,17
25,0,0,31,32,17
25,0,0,31,33,17
25,0,0,31,42,17
25,0,0,31,50,17
25,0,0,31,74,17
25,0,0,31,98,17
25,0,0,32,9,17
25,0,0,32,18,17
25,0,0,32,22,17
25,0,0,32,24,17
25,0,0,32,25,17
25,0,0,32,26,17
25,0,0,32,31,17
25,0,0,32,33,17
25,0,0,32,46,17
25,0,0,32,98,17
25,0,0,33,18,17
25,0,0,33,22,17
25,0,0,33,24,17
25,0,0,33,26,17
25,0,0,33,30,17
25,0,0,33,31,17
25,0,0,33,32,17
25,0,0,33,42,17
25,0,0,33,74,17
25,0,0,33,98,17
25,0,0,39,18,17
25,0,0,39,26,17
25,0,0,39,42,17
25,0,0,40,9,17
25,0,0,42,18,17
25,0,0,42,25,17
25,0,0,42,26,17
25,0,0,42,31,17
25,0,0,42,33,17
25,0,0,42,39,17
25,0,0,46,18,17
25,0,0,46,32,17
25,0,0,46,50,17
25,0,0,46,98,17
25,0,0,50,18,17
25,0,0,50,31,17
25,0,0,50,46,17
25,0,0,51,9,17
25,0,0,53,18,17
25,0,0,54,9,17
25,0,0,54,17,17
25,0,0,60,18,17
25,0,0,60,25,17
25,0,0,60,98,17
25,0,0,61,9,17
25,0,0,62,9,17
25,0,0,69,9,17
25,0,0,71,9,17
25,0,0,74,18,17
25,0,0,74,24,17
25,0,0,74,26,17
25,0,0,74,31,17
25,0,0,74,33,17
25,0,0,74,98,17
25,0,0,76,18,17
25,0,0,76,26,17
25,0,0,97,9,17
25,0,0,98,18,17
25,0,0,98,24,17
25,0,0,98,26,17
25,0,0,98,31,17
25,0,0,98,32,17
25,0,0,98,33,17
25,0,0,98,46,17
25,0,0,98,60,17
25,0,0,98,74,17
25,0,0,7,18,18
25,1,0,9,12,18
25,1,0,9,14,18
25,1,0,9,17,18
25,0,0,9,18,18
25,1,0.48470184,9,23,18
25,0,0,9,32,18
25,1,0,9,40,18
25,1,0.5276325,9,51,18
25,1,0,9,54,18
25,1,0,9,61,18
25,1,0,9,62,18
25,1,0,9,69,18
25,1,0,9,71,18
25,1,0,9,97,18
25,0,0,12,9,18
25,0,0,14,9,18
25,0,0,17,9,18
25,0,0,17,54,18
25,1,0,18,7,18
25,0,0,18,9,18
25,1,0,18,19,18
25,1,0,18,20,18
25,1,0,18,22,18
25,1,0,18,24,18
25,1,0,18,25,18
25,1,0,18,26,18
25,1,0,18,30,18
25,1,0,18,31,18
25,1,0,18,32,18
25,1,0,18,33,18
25,1,0,18,39,18
25,1,0,18,42,18
25,1,0,18,46,18
25,1,0,18,50,18
25,1,0,18,53,18
25,1,0,18,60,18
25,1,0,18,74,18
25,1,0,18,76,18
25,1,0,18,98,18
25,0,0,19,18,18
25,0,0,20,18,18
25,0,0,22,18,18
25,0,0,22,32,18
25,0,0,22,33,18
25,0,0,23,9,18
25,0,0,24,18,18
25,0,0,24,25,18
25,0,0,24,26,18
25,0,0,24,30,18
25,0,0,24,31,18
25,0,0,24,32,18
25,0,0,24,33,18
25,0,0,24,74,18
25,0,0,24,98,18
25,0,0,25,18,18
25,0,0,25,24,18
25,0,0,25,26,18
25,0,0,25,32,18
25,0,0,25,42,18
25,0,0,25,60,18
25,0,0,26,18,18
25,0,0,26,24,18
25,0,0,26,25,18
25,0,0,26,31,18
25,0,0,26,32,18
25,0,0,26,33,18
25,0,0,26,39,18
25,0,0,26,42,18
25,0,0,26,74,18
25,0,0,26,76,18
25,0,0,26,98,18
25,0,0,30,18,18
25,0,0,30,24,18
25,0,0,30,33,18
25,0,0,31,18,18
25,0,0,31,24,18
25,0,0,31,26,18
25,0,0,31,32,18
25,0,0,31,33,18
25,0,0,31,42,18
25,0,0,31,50,18
25,0,0,31,74,18
25,0,0,31,98,18
25,0,0,32,9,18
25,0,0,32,18,18
25,0,0,32,22,18
25,0,0,32,24,18
25,0,0,32,25,18
25,0,0,32,26,18
25,0,0,32,31,18
25,0,0,32,33,18
25,0,0,32,46,18
25,0,0,32,98,18
25,0,0,33,18,18
25,0,0,33,22,18
25,0,0,33,24,18
25,0,0,33,26,18
25,0,0,33,30,18
25,0,0,33,31,18
25,0,0,33,32,18
25,0,0,33,42,18
25,0,0,33,74,18
25,0,0,33,98,18
25,0,0,39,18,18
25,0,0,39,26,18
25,0,0,39,42,18
25,0,0,40,9,18
25,0,0,42,18,18
25,0,0,42,25,18
25,0,0,42,26,18
25,0,0,42,31,18
25,0,0,42,33,18
25,0,0,42,39,18
25,0,0,46,18,18
25,0,0,46,32,18
25,0,0,46,50,18
25,0,0,46,98,18
25,0,0,50,18,18
25,0,0,50,31,18
25,0,0,50,46,18
25,0,0,51,9,18
25,0,0,53,18,18
25,0,0,54,9,18
25,0,0,54,17,18
25,0,0,60,18,18
25,0,0,60,25,18
25,0,0,60,98,18
25,0,0,61,9,18
25,0,0,62,9,18
25,0,0,69,9,18
25,0,0,71,9,18
25,0,0,74,18,18
25,0,0,74,24,18
25,0,0,74,26,18
25,0,0,74,31,18
25,0,0,74,33,18
25,0,0,74,98,18
25,0,0,76,18,18
25,0,0,76,26,18
25,0,0,97,9,18
25,0,0,98,18,18
25,0,0,98,24,18
25,0,0,98,26,18
25,0,0,98,31,18
25,0,0,98,32,18
25,0,0,98,33,18
25,0,0,98,46,18
25,0,0,98,60,18
25,0,0,98,74,18
25,0,0,7,18,19
25,1,0,9,12,19
25,1,0.5471943,9,14,19
25,1,0,9,17,19
25,0,0,9,18,19
25,1,0.5075338,9,23,19
25,0,0,9,32,19
25,1,0,9,40,19
25,1,0,9,51,19
25,1,0,9,54,19
25,1,0,9,61,19
25,1,0,9,62,19
25,1,0,9,69,19
25,1,0,9,71,19
25,1,0,9,97,19
25,0,0,12,9,19
25,0,0,14,9,19
25,0,0,17,9,19
25,0,0,17,54,19
25,1,0,18,7,19
25,0,0,18,9,19
25,1,0,18,19,19
25,1,0,18,20,19
25,1,0,18,22,19
25,1,0,18,24,19
25,1,0,18,25,19
25,1,0,18,26,19
25,1,0,18,30,19
25,1,0,18,31,19
25,1,0,18,32,19
25,1,0,18,33,19
25,1,0,18,39,19
25,1,0,18,42,19
25,1,0,18,46,19
25,1,0,18,50,19
25,1,0,18,53,19
25,1,0,18,60,19
25,1,0,18,74,19
25,1,0,18,76,19
25,1,0,18,98,19
25,0,0,19,18,19
25,0,0,20,18,19
25,0,0,22,18,19
25,0,0,22,32,19
25,0,0,22,33,19
25,0,0,23,9,19
25,0,0,24,18,19
25,0,0,24,25,19
25,0,0,24,26,19
25,0,0,24,30,19
25,0,0,24,31,19
25,0,0,24,32,19
25,0,0,24,33,19
25,0,0,24,74,19
25,0,0,24,98,19
25,0,0,25,18,19
25,0,0,25,24,19
25,0,0,25,26,19
25,0,0,25,32,19
25,0,0,25,42,19
25,0,0,25,60,19
25,0,0,26,18,19
25,0,0,26,24,19
25,0,0,26,25,19
25,0,0,26,31,19
25,0,0,26,32,19
25,0,0,26,33,19
25,0,0,26,39,19
25,0,0,26,42,19
25,0,0,26,74,19
25,0,0,26,76,19
25,0,0,26,98,19
25,0,0,30,18,19
25,0,0,30,24,19
25,0,0,30,33,19
25,0,0,31,18,19
25,0,0,31,24,19
25,0,0,31,26,19
25,0,0,31,32,19
25,0,0,31,33,19
25,0,0,31,42,19
25,0,0,31,50,19
25,0,0,31,74,19
25,0,0,31,98,19
25,0,0,32,9,19
25,0,0,32,18,19
25,0,0,32,22,19
25,0,0,32,24,19
25,0,0,32,25,19
25,0,0,32,26,19
25,0,0,32,31,19
25,0,0,32,33,19
25,0,0,32,46,19
25,0,0,32,98,19
25,0,0,33,18,19
25,0,0,33,22,19
25,0,0,33,24,19
25,0,0,33,26,19
25,0,0,33,30,19
25,0,0,33,31,19
25,0,0,33,32,19
25,0,0,33,42,19
25,0,0,33,74,19
25,0,0,33,98,19
25,0,0,39,18,19
25,0,0,39,26,19
25,0,0,39,42,19
25,0,0,40,9,19
25,0,0,42,18,19
25,0,0,42,25,19
25,0,0,42,26,19
25,0,0,42,31,19
25,0,0,42,33,19
25,0,0,42,39,19
25,0,0,46,18,19
25,0,0,46,32,19
25,0,0,46,50,19
25,0,0,46,98,19
25,0,0,50,18,19
25,0,0,50,31,19
25,0,0,50,46,19
25,0,0,51,9,19
25,0,0,53,18,19
25,0,0,54,9,19
25,0,0,54,17,19
25,0,0,60,18,19
25,0,0,60,25,19
25,0,0,60,98,19
25,0,0,61,9,19
25,0,0,62,9,19
25,0,0,69,9,19
25,0,0,71,9,19
25,0,0,74,18,19
25,0,0,74,24,19
25,0,0,74,26,19
25,0,0,74,31,19
25,0,0,74,33,19
25,0,0,74,98,19
25,0,0,76,18,19
25,0,0,76,26,19
25,0,0,97,9,19
25,0,0,98,18,19
25,0,0,98,24,19
25,0,0,98,26,19
25,0,0,98,31,19
25,0,0,98,32,19
25,0,0,98,33,19
25,0,0,98,46,19
25,0,0,98,60,19
25,0,0,98,74,19
25,0,0,7,18,20
25,1,0,9,12,20
25,1,0,9,14,20
25,1,0,9,17,20
25,0,0,9,18,20
25,1,0,9,23,20
25,0,0,9,32,20
25,1,0,9,40,20
25,1,0,9,51,20
25,1,0,9,54,20
25,1,0,9,61,20
25,1,0.5625538,9,62,20
25,1,0.5779675,9,69,20
25,1,0,9,71,20
25,1,0,9,97,20
25,0,0,12,9,20
25,0,0,14,9,20
25,0,0,17,9,20
25,0,0,17,54,20
25,1,0,18,7,20
25,0,0,18,9,20
25,1,0,18,19,20
25,1,0,18,20,20
25,1,0,18,22,20
25,1,0,18,24,20
25,1,0,18,25,20
25,1,0,18,26,20
25,1,0,18,30,20
25,1,0,18,31,20
25,1,0,18,32,20
25,1,0,18,33,20
25,1,0,18,39,20
25,1,0,18,42,20
25,1,0,18,46,20
25,1,0,18,50,20
25,1,0,18,53,20
25,1,0,18,60,20
25,1,0,18,74,20
25,1,0,18,76,20
25,1,0,18,98,20
25,0,0,19,18,20
25,0,0,20,18,20
25,0,0,22,18,20
25,0,0,22,32,20
25,0,0,22,33,20
25,0,0,23,9,20
25,0,0,24,18,20
25,0,0,24,25,20
25,0,0,24,26,20
25,0,0,24,30,20
25,0,0,24,31,20
25,0,0,24,32,20
25,0,0,24,33,20
25,0,0,24,74,20
25,0,0,24,98,20
25,0,0,25,18,20
25,0,0,25,24,20
25,0,0,25,26,20
25,0,0,25,32,20
25,0,0,25,42,20
25,0,0,25,60,20
25,0,0,26,18,20
25,0,0,26,24,20
25,0,0,26,25,20
25,0,0,26,31,20
25,0,0,26,32,20
25,0,0,26,33,20
25,0,0,26,39,20
25,0,0,26,42,20
25,0,0,26,74,20
25,0,0,26,76,20
25,0,0,26,98,20
25,0,0,30,18,20
25,0,0,30,24,20
25,0,0,30,33,20
25,0,0,31,18,20
25,0,0,31,24,20
25,0,0,31,26,20
25,0,0,31,32,20
25,0,0,31,33,20
25,0,0,31,42,20
25,0,0,31,50,20
25,0,0,31,74,20
25,0,0,31,98,20
25,0,0,32,9,20
25,0,0,32,18,20
25,0,0,32,22,20
25,0,0,32,24,20
25,0,0,32,25,20
25,0,0,32,26,20
25,0,0,32,31,20
25,0,0,32,33,20
25,0,0,32,46,20
25,0,0,32,98,20
25,0,0,33,18,20
25,0,0,33,22,20
25,0,0,33,24,20
25,0,0,33,26,20
25,0,0,33,30,20
25,0,0,33,31,20
25,0,0,33,32,20
25,0,0,33,42,20
25,0,0,33,74,20
25,0,0,33,98,20
25,0,0,39,18,20
25,0,0,39,26,20
25,0,0,39,42,20
25,0,0,40,9,20
25,0,0,42,18,20
25,0,0,42,25,20
25,0,0,42,26,20
25,0,0,42,31,20
25,0,0,42,33,20
25,0,0,42,39,20
25,0,0,46,18,20
25,0,0,46,32,20
25,0,0,46,50,20
25,0,0,46,98,20
25,0,0,50,18,20
25,0,0,50,31,20
25,0,0,50,46,20
25,0,0,51,9,20
25,0,0,53,18,20
25,0,0,54,9,20
25,0,0,54,17,20
25,0,0,60,18,20
25,0,0,60,25,20
25,0,0,60,98,20
25,0,0,61,9,20
25,0,0,62,9,20
25,0,0,69,9,20
25,0,0,71,9,20
25,0,0,74,18,20
25,0,0,74,24,20
25,0,0,74,26,20
25,0,0,74,31,20
25,0,0,74,33,20
25,0,0,74,98,20
25,0,0,76,18,20
25,0,0,76,26,20
25,0,0,97,9,20
25,0,0,98,18,20
25,0,0,98,24,20
25,0,0,98,26,20
25,0,0,98,31,20
25,0,0,98,32,20
25,0,0,98,33,20
25,0,0,98,46,20
25,0,0,98,60,20
25,0,0,98,74,20
25,0,0,7,18,21
25,1,0,9,12,21
25,1,0.5356691,9,14,21
25,1,0,9,17,21
25,0,0,9,18,21
25,1,0.4869792,9,23,21
25,0,0,9,32,21
25,1,0,9,40,21
25,1,0,9,51,21
25,1,0,9,54,21
25,1,0,9,61,21
25,1,0,9,62,21
25,1,0,9,69,21
25,1,0,9,71,21
25,1,0,9,97,21
25,0,0,12,9,21
25,0,0,14,9,21
25,0,0,17,9,21
25,0,0,17,54,21
25,1,0,18,7,21
25,0,0,18,9,21
25,1,0,18,19,21
25,1,0,18,20,21
25,1,0,18,22,21
25,1,0,18,24,21
25,1,0,18,25,21
25,1,0,18,26,21
25,1,0,18,30,21
25,1,0,18,31,21
25,1,0,18,32,21
25,1,0,18,33,21
25,1,0,18,39,21
25,1,0,18,42,21
25,1,0,18,46,21
25,1,0,18,50,21
25,1,0,18,53,21
25,1,0,18,60,21
25,1,0,18,74,21
25,1,0,18,76,21
25,1,0,18,98,21
25,0,0,19,18,21
25,0,0,20,18,21
25,0,0,22,18,21
25,0,0,22,32,21
25,0,0,22,33,21
25,0,0,23,9,21
25,0,0,24,18,21
25,0,0,24,25,21
25,0,0,24,26,21
25,0,0,24,30,21
25,0,0,24,31,21
25,0,0,24,32,21
25,0,0,24,33,21
25,0,0,24,74,21
25,0,0,24,98,21
25,0,0,25,18,21
25,0,0,25,24,21
25,0,0,25,26,21
25,0,0,25,32,21
25,0,0,25,42,21
25,0,0,25,60,21
25,0,0,26,18,21
25,0,0,26,24,21
25,0,0,26,25,21
25,0,0,26,31,21
25,0,0,26,32,21
25,0,0,26,33,21
25,0,0,26,39,21
25,0,0,26,42,21
25,0,0,26,74,21
25,0,0,26,76,21
25,0,0,26,98,21
25,0,0,30,18,21
25,0,0,30,24,21
25,0,0,30,33,21
25,0,0,31,18,21
25,0,0,31,24,21
25,0,0,31,26,21
25,0,0,31,32,21
25,0,0,31,33,21
25,0,0,31,42,21
25,0,0,31,50,21
25,0,0,31,74,21
25,0,0,31,98,21
25,0,0,32,9,21
25,0,0,32,18,21
25,0,0,32,22,21
25,0,0,32,24,21
25,0,0,32,25,21
25,0,0,32,26,21
25,0,0,32,31,21
25,0,0,32,33,21
25,0,0,32,46,21
25,0,0,32,98,21
25,0,0,33,18,21
25,0,0,33,22,21
25,0,0,33,24,21
25,0,0,33,26,21
25,0,0,33,30,21
25,0,0,33,31,21
25,0,0,33,32,21
25,0,0,33,42,21
25,0,0,33,74,21
25,0,0,33,98,21
25,0,0,39,18,21
25,0,0,39,26,21
25,0,0,39,42,21
25,0,0,40,9,21
25,0,0,42,18,21
25,0,0,42,25,21
25,0,0,42,26,21
25,0,0,42,31,21
25,0,0,42,33,21
25,0,0,42,39,21
25,0,0,46,18,21
25,0,0,46,32,21
25,0,0,46,50,21
25,0,0,46,98,21
25,0,0,50,18,21
25,0,0,50,31,21
25,0,0,50,46,21
25,0,0,51,9,21
25,0,0,53,18,21
25,0,0,54,9,21
25,0,0,54,17,21
25,0,0,60,18,21
25,0,0,60,25,21
25,0,0,60,98,21
25,0,0,61,9,21
25,0,0,62,9,21
25,0,0,69,9,21
25,0,0,71,9,21
25,0,0,74,18,21
25,0,0,74,24,21
25,0,0,74,26,21
25,0,0,74,31,21
25,0,0,74,33,21
25,0,0,74,98,21
25,0,0,76,18,21
25,0,0,76,26,21
25,0,0,97,9,21
25,0,0,98,18,21
25,0,0,98,24,21
25,0,0,98,26,21
25,0,0,98,31,21
25,0,0,98,32,21
25,0,0,98,33,21
25,0,0,98,46,21
25,0,0,98,60,21
25,0,0,98,74,21
25,0,0,7,18,22
25,1,0,9,12,22
25,1,0,9,14,22
25,1,0,9,17,22
25,0,0,9,18,22
25,1,0,9,23,22
25,0,0,9,32,22
25,1,0,9,40,22
25,1,0.537023,9,51,22
25,1,0,9,54,22
25,1,0.53159034,9,61,22
25,1,0,9,62,22
25,1,0,9,69,22
25,1,0,9,71,22
25,1,0,9,97,22
25,0,0,12,9,22
25,0,0,14,9,22
25,0,0,17,9,22
25,0,0,17,54,22
25,1,0,18,7,22
25,0,0,18,9,22
25,1,0,18,19,22
25,1,0,18,20,22
25,1,0,18,22,22
25,1,0,18,24,22
25,1,0,18,25,22
25,1,0,18,26,22
25,1,0,18,30,22
25,1,0,18,31,22
25,1,0,18,32,22
25,1,0,18,33,22
25,1,0,18,39,22
25,1,0,18,42,22
25,1,0,18,46,22
25,1,0,18,50,22
25,1,0,18,53,22
25,1,0,18,60,22
25,1,0,18,74,22
25,1,0,18,76,22
25,1,0,18,98,22
25,0,0,19,18,22
25,0,0,20,18,22
25,0,0,22,18,22
25,0,0,22,32,22
25,0,0,22,33,22
25,0,0,23,9,22
25,0,0,24,18,22
25,0,0,24,25,22
25,0,0,24,26,22
25,0,0,24,30,22
25,0,0,24,31,22
25,0,0,24,32,22
25,0,0,24,33,22
25,0,0,24,74,22
25,0,0,24,98,22
25,0,0,25,18,22
25,0,0,25,24,22
25,0,0,25,26,22
25,0,0,25,32,22
25,0,0,25,42,22
25,0,0,25,60,22
25,0,0,26,18,22
25,0,0,26,24,22
25,0,0,26,25,22
25,0,0,26,31,22
25,0,0,26,32,22
25,0,0,26,33,22
25,0,0,26,39,22
25,0,0,26,42,22
25,0,0,26,74,22
25,0,0,26,76,22
25,0,0,26,98,22
25,0,0,30,18,22
25,0,0,30,24,22
25,0,0,30,33,22
25,0,0,31,18,22
25,0,0,31,24,22
25,0,0,31,26,22
25,0,0,31,32,22
25,0,0,31,33,22
25,0,0,31,42,22
25,0,0,31,50,22
25,0,0,31,74,22
25,0,0,31,98,22
25,0,0,32,9,22
25,0,0,32,18,22
25,0,0,32,22,22
25,0,0,32,24,22
25,0,0,32,25,22
25,0,0,32,26,22
25,0,0,32,31,22
25,0,0,32,33,22
25,0,0,32,46,22
25,0,0,32,98,22
25,0,0,33,18,22
25,0,0,33,22,22
25,0,0,33,24,22
25,0,0,33,26,22
25,0,0,33,30,22
25,0,0,33,31,22
25,0,0,33,32,22
25,0,0,33,42,22
25,0,0,33,74,22
25,0,0,33,98,22
25,0,0,39,18,22
25,0,0,39,26,22
25,0,0,39,42,22
25,0,0,40,9,22
25,0,0,42,18,22
25,0,0,42,25,22
25,0,0,42,26,22
25,0,0,42,31,22
25,0,0,42,33,22
25,0,0,42,39,22
25,0,0,46,18,22
25,0,0,46,32,22
25,0,0,46,50,22
25,0,0,46,98,22
25,0,0,50,18,22
25,0,0,50,31,22
25,0,0,50,46,22
25,0,0,51,9,22
25,0,0,53,18,22
25,0,0,54,9,22
25,0,0,54,17,22
25,0,0,60,18,22
25,0,0,60,25,22
25,0,0,60,98,22
25,0,0,61,9,22
25,0,0,62,9,22
25,0,0,69,9,22
25,0,0,71,9,22
25,0,0,74,18,22
25,0,0,74,24,22
25,0,0,74,26,22
25,0,0,74,31,22
25,0,0,74,33,22
25,0,0,74,98,22
25,0,0,76,18,22
25,0,0,76,26,22
25,0,0,97,9,22
25,0,0,98,18,22
25,0,0,98,24,22
25,0,0,98,26,22
25,0,0,98,31,22
25,0,0,98,32,22
25,0,0,98,33,22
25,0,0,98,46,22
25,0,0,98,60,22
25,0,0,98,74,22
25,0,0,7,18,23
25,1,0,9,12,23
25,1,0,9,14,23
25,1,0,9,17,23
25,0,0,9,18,23
25,1,0,9,23,23
25,0,0,9,32,23
25,1,0.5808981,9,40,23
25,1,0,9,51,23
25,1,0,9,54,23
25,1,0,9,61,23
25,1,0,9,62,23
25,1,0,9,69,23
25,1,0,9,71,23
25,1,0,9,97,23
25,0,0,12,9,23
25,0,0,14,9,23
25,0,0,17,9,23
25,0,0,17,54,23
25,1,0,18,7,23
25,0,0,18,9,23
25,1,0,18,19,23
25,1,0,18,20,23
25,1,0,18,22,23
25,1,0,18,24,23
25,1,0,18,25,23
25,1,0,18,26,23
25,1,0,18,30,23
25,1,0,18,31,23
25,1,0,18,32,23
25,1,0,18,33,23
25,1,0,18,39,23
25,1,0,18,42,23
25,1,0,18,46,23
25,1,0,18,50,23
25,1,0,18,53,23
25,1,0,18,60,23
25,1,0,18,74,23
25,1,0,18,76,23
25,1,0,18,98,23
25,0,0,19,18,23
25,0,0,20,18,23
25,0,0,22,18,23
25,0,0,22,32,23
25,0,0,22,33,23
25,0,0,23,9,23
25,0,0,24,18,23
25,0,0,24,25,23
25,0,0,24,26,23
25,0,0,24,30,23
25,0,0,24,31,23
25,0,0,24,32,23
25,0,0,24,33,23
25,0,0,24,74,23
25,0,0,24,98,23
25,0,0,25,18,23
25,0,0,25,24,23
25,0,0,25,26,23
25,0,0,25,32,23
25,0,0,25,42,23
25,0,0,25,60,23
25,0,0,26,18,23
25,0,0,26,24,23
25,0,0,26,25,23
25,0,0,26,31,23
25,0,0,26,32,23
25,0,0,26,33,23
25,0,0,26,39,23
25,0,0,26,42,23
25,0,0,26,74,23
25,0,0,26,76,23
25,0,0,26,98,23
25,0,0,30,18,23
25,0,0,30,24,23
25,0,0,30,33,23
25,0,0,31,18,23
25,0,0,31,24,23
25,0,0,31,26,23
25,0,0,31,32,23
25,0,0,31,33,23
25,0,0,31,42,23
25,0,0,31,50,23
25,0,0,31,74,23
25,0,0,31,98,23
25,0,0,32,9,23
25,0,0,32,18,23
25,0,0,32,22,23
25,0,0,32,24,23
25,0,0,32,25,23
25,0,0,32,26,23
25,0,0,32,31,23
25,0,0,32,33,23
25,0,0,32,46,23
25,0,0,32,98,23
25,0,0,33,18,23
25,0,0,33,22,23
25,0,0,33,24,23
25,0,0,33,26,23
25,0,0,33,30,23
25,0,0,33,31,23
25,0,0,33,32,23
25,0,0,33,42,23
25,0,0,33,74,23
25,0,0,33,98,23
25,0,0,39,18,23
25,0,0,39,26,23
25,0,0,39,42,23
25,0,0,40,9,23
25,0,0,42,18,23
25,0,0,42,25,23
25,0,0,42,26,23
25,0,0,42,31,23
25,0,0,42,33,23
25,0,0,42,39,23
25,0,0,46,18,23
25,0,0,46,32,23
25,0,0,46,50,23
25,0,0,46,98,23
25,0,0,50,18,23
25,0,0,50,31,23
25,0,0,50,46,23
25,0,0,51,9,23
25,0,0,53,18,23
25,0,0,54,9,23
25,0,0,54,17,23
25,0,0,60,18,23
25,0,0,60,25,23
25,0,0,60,98,23
25,0,0,61,9,23
25,0,0,62,9,23
25,0,0,69,9,23
25,0,0,71,9,23
25,0,0,74,18,23
25,0,0,74,24,23
25,0,0,74,26,23
25,0,0,74,31,23
25,0,0,74,33,23
25,0,0,74,98,23
25,0,0,76,18,23
25,0,0,76,26,23
25,0,0,97,9,23
25,0,0,98,18,23
25,0,0,98,24,23
25,0,0,98,26,23
25,0,0,98,31,23
25,0,0,98,32,23
25,0,0,98,33,23
25,0,0,98,46,23
25,0,0,98,60,23
25,0,0,98,74,23
25,0,0,7,18,24
25,1,0,9,12,24
25,1,0,9,14,24
25,1,0,9,17,24
25,0,0,9,18,24
25,1,0.530916,9,23,24
25,0,0,9,32,24
25,1,0,9,40,24
25,1,0,9,51,24
25,1,0,9,54,24
25,1,0,9,61,24
25,1,0.5254401,9,62,24
25,1,0,9,69,24
25,1,0,9,71,24
25,1,0,9,97,24
25,0,0,12,9,24
25,0,0,14,9,24
25,0,0,17,9,24
25,0,0,17,54,24
25,1,0,18,7,24
25,0,0,18,9,24
25,1,0,18,19,24
25,1,0,18,20,24
25,1,0,18,22,24
25,1,0,18,24,24
25,1,0,18,25,24
25,1,0,18,26,24
25,1,0,18,30,24
